"timestamp","product_id","user_id","event","city","price","term","message"
"2020-05-11 21:00:23","6970489a-1aaa-11eb-a0a7-acde48001122",554845,"add_item_to_cart","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:00:23"", ""product_id"": ""6970489a-1aaa-11eb-a0a7-acde48001122"", ""user_id"": 554845, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:01:02","662e6edc-1aaa-11eb-89d0-acde48001122",774534,"search","Carson City",\N,"the","{""date"": ""2020-05-11 21:01:02"", ""product_id"": ""662e6edc-1aaa-11eb-89d0-acde48001122"", ""user_id"": 774534, ""event"": ""search"", ""extra_data"": {""city"": ""Carson City"", ""term"": ""the""}}"
"2020-05-11 21:01:55","5d971846-1aaa-11eb-9de3-acde48001122",830715,"buy","Austin",\N,\N,"{""date"": ""2020-05-11 21:01:55"", ""product_id"": ""5d971846-1aaa-11eb-9de3-acde48001122"", ""user_id"": 830715, ""event"": ""buy"", ""extra_data"": {""city"": ""Austin"", ""price"": 99.95}}"
"2020-05-11 21:02:38","6915b698-1aaa-11eb-8bf3-acde48001122",423125,"search","Honolulu",\N,"religious","{""date"": ""2020-05-11 21:02:38"", ""product_id"": ""6915b698-1aaa-11eb-8bf3-acde48001122"", ""user_id"": 423125, ""event"": ""search"", ""extra_data"": {""city"": ""Honolulu"", ""term"": ""religious""}}"
"2020-05-11 21:02:46","62987740-1aaa-11eb-8ab0-acde48001122",36645,"add_item_to_cart","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:02:46"", ""product_id"": ""62987740-1aaa-11eb-8ab0-acde48001122"", ""user_id"": 36645, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:02:55","6c12067e-1aaa-11eb-8a65-acde48001122",918740,"search","Sacramento",\N,"black","{""date"": ""2020-05-11 21:02:55"", ""product_id"": ""6c12067e-1aaa-11eb-8a65-acde48001122"", ""user_id"": 918740, ""event"": ""search"", ""extra_data"": {""city"": ""Sacramento"", ""term"": ""black""}}"
"2020-05-11 21:02:56","6be83a7e-1aaa-11eb-a1fa-acde48001122",462893,"add_item_to_cart","Springfield",\N,\N,"{""date"": ""2020-05-11 21:02:56"", ""product_id"": ""6be83a7e-1aaa-11eb-a1fa-acde48001122"", ""user_id"": 462893, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Springfield""}}"
"2020-05-11 21:03:23","6997a39a-1aaa-11eb-93c0-acde48001122",553512,"buy","Tallahassee",\N,\N,"{""date"": ""2020-05-11 21:03:23"", ""product_id"": ""6997a39a-1aaa-11eb-93c0-acde48001122"", ""user_id"": 553512, ""event"": ""buy"", ""extra_data"": {""city"": ""Tallahassee"", ""price"": 44.15}}"
"2020-05-11 21:03:28","63a94f4c-1aaa-11eb-a38e-acde48001122",865363,"buy","Nashville",\N,\N,"{""date"": ""2020-05-11 21:03:28"", ""product_id"": ""63a94f4c-1aaa-11eb-a38e-acde48001122"", ""user_id"": 865363, ""event"": ""buy"", ""extra_data"": {""city"": ""Nashville"", ""price"": 22.95}}"
"2020-05-11 21:03:35","64074af4-1aaa-11eb-b28f-acde48001122",320945,"view","Santa Fe",\N,\N,"{""date"": ""2020-05-11 21:03:35"", ""product_id"": ""64074af4-1aaa-11eb-b28f-acde48001122"", ""user_id"": 320945, ""event"": ""view"", ""extra_data"": {""city"": ""Santa Fe""}}"
"2020-05-11 21:03:40","649f699a-1aaa-11eb-8539-acde48001122",244442,"view","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:03:40"", ""product_id"": ""649f699a-1aaa-11eb-8539-acde48001122"", ""user_id"": 244442, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:04:19","612c2e4c-1aaa-11eb-94ad-acde48001122",881888,"view","Madison",\N,\N,"{""date"": ""2020-05-11 21:04:19"", ""product_id"": ""612c2e4c-1aaa-11eb-94ad-acde48001122"", ""user_id"": 881888, ""event"": ""view"", ""extra_data"": {""city"": ""Madison""}}"
"2020-05-11 21:04:35","6b6f38e8-1aaa-11eb-9233-acde48001122",914030,"add_item_to_cart","Jackson",\N,\N,"{""date"": ""2020-05-11 21:04:35"", ""product_id"": ""6b6f38e8-1aaa-11eb-9233-acde48001122"", ""user_id"": 914030, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Jackson""}}"
"2020-05-11 21:04:38","6a73af7a-1aaa-11eb-96c4-acde48001122",997316,"remove_item_from_cart","Olympia",\N,\N,"{""date"": ""2020-05-11 21:04:38"", ""product_id"": ""6a73af7a-1aaa-11eb-96c4-acde48001122"", ""user_id"": 997316, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Olympia""}}"
"2020-05-11 21:04:39","6146fb0a-1aaa-11eb-a30e-acde48001122",247193,"add_item_to_cart","Topeka",\N,\N,"{""date"": ""2020-05-11 21:04:39"", ""product_id"": ""6146fb0a-1aaa-11eb-a30e-acde48001122"", ""user_id"": 247193, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Topeka""}}"
"2020-05-11 21:04:51","6bc97e5e-1aaa-11eb-9502-acde48001122",46280,"remove_item_from_cart","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:04:51"", ""product_id"": ""6bc97e5e-1aaa-11eb-9502-acde48001122"", ""user_id"": 46280, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:05:09","6a16b6ba-1aaa-11eb-b549-acde48001122",215118,"view","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:05:09"", ""product_id"": ""6a16b6ba-1aaa-11eb-b549-acde48001122"", ""user_id"": 215118, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:05:20","6b199c1e-1aaa-11eb-b732-acde48001122",381146,"add_item_to_cart","Des Moines",\N,\N,"{""date"": ""2020-05-11 21:05:20"", ""product_id"": ""6b199c1e-1aaa-11eb-b732-acde48001122"", ""user_id"": 381146, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Des Moines""}}"
"2020-05-11 21:05:27","67cd7c9c-1aaa-11eb-b00f-acde48001122",778640,"remove_item_from_cart","Saint Paul",\N,\N,"{""date"": ""2020-05-11 21:05:27"", ""product_id"": ""67cd7c9c-1aaa-11eb-b00f-acde48001122"", ""user_id"": 778640, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Saint Paul""}}"
"2020-05-11 21:05:29","6b551f3a-1aaa-11eb-9537-acde48001122",441236,"search","Austin",\N,"head","{""date"": ""2020-05-11 21:05:29"", ""product_id"": ""6b551f3a-1aaa-11eb-9537-acde48001122"", ""user_id"": 441236, ""event"": ""search"", ""extra_data"": {""city"": ""Austin"", ""term"": ""head""}}"
"2020-05-11 21:05:47","5b56b458-1aaa-11eb-87ef-acde48001122",818679,"view","Albany",\N,\N,"{""date"": ""2020-05-11 21:05:47"", ""product_id"": ""5b56b458-1aaa-11eb-87ef-acde48001122"", ""user_id"": 818679, ""event"": ""view"", ""extra_data"": {""city"": ""Albany""}}"
"2020-05-11 21:05:51","6b9e586e-1aaa-11eb-bf39-acde48001122",653063,"remove_item_from_cart","Raleigh",\N,\N,"{""date"": ""2020-05-11 21:05:51"", ""product_id"": ""6b9e586e-1aaa-11eb-bf39-acde48001122"", ""user_id"": 653063, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Raleigh""}}"
"2020-05-11 21:06:05","6ba84e28-1aaa-11eb-ae0b-acde48001122",868742,"search","Olympia",\N,"aria","{""date"": ""2020-05-11 21:06:05"", ""product_id"": ""6ba84e28-1aaa-11eb-ae0b-acde48001122"", ""user_id"": 868742, ""event"": ""search"", ""extra_data"": {""city"": ""Olympia"", ""term"": ""aria""}}"
"2020-05-11 21:06:19","68a1179e-1aaa-11eb-b91d-acde48001122",854099,"remove_item_from_cart","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:06:19"", ""product_id"": ""68a1179e-1aaa-11eb-b91d-acde48001122"", ""user_id"": 854099, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:06:22","6a283e3a-1aaa-11eb-86c1-acde48001122",339024,"add_item_to_cart","Annapolis",\N,\N,"{""date"": ""2020-05-11 21:06:22"", ""product_id"": ""6a283e3a-1aaa-11eb-86c1-acde48001122"", ""user_id"": 339024, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Annapolis""}}"
"2020-05-11 21:06:44","6b0863f4-1aaa-11eb-a0cf-acde48001122",235930,"buy","Austin",\N,\N,"{""date"": ""2020-05-11 21:06:44"", ""product_id"": ""6b0863f4-1aaa-11eb-a0cf-acde48001122"", ""user_id"": 235930, ""event"": ""buy"", ""extra_data"": {""city"": ""Austin"", ""price"": 44.95}}"
"2020-05-11 21:06:55","65f80cac-1aaa-11eb-9fad-acde48001122",642562,"search","Des Moines",\N,"rsvp","{""date"": ""2020-05-11 21:06:55"", ""product_id"": ""65f80cac-1aaa-11eb-9fad-acde48001122"", ""user_id"": 642562, ""event"": ""search"", ""extra_data"": {""city"": ""Des Moines"", ""term"": ""rsvp""}}"
"2020-05-11 21:08:26","6ad50ad8-1aaa-11eb-9ba8-acde48001122",477520,"view","Denver",\N,\N,"{""date"": ""2020-05-11 21:08:26"", ""product_id"": ""6ad50ad8-1aaa-11eb-9ba8-acde48001122"", ""user_id"": 477520, ""event"": ""view"", ""extra_data"": {""city"": ""Denver""}}"
"2020-05-11 21:08:48","6396764c-1aaa-11eb-aa1c-acde48001122",666434,"buy","Tallahassee",\N,\N,"{""date"": ""2020-05-11 21:08:48"", ""product_id"": ""6396764c-1aaa-11eb-aa1c-acde48001122"", ""user_id"": 666434, ""event"": ""buy"", ""extra_data"": {""city"": ""Tallahassee"", ""price"": 22.95}}"
"2020-05-11 21:08:55","6587889c-1aaa-11eb-80fd-acde48001122",459000,"buy","Springfield",\N,\N,"{""date"": ""2020-05-11 21:08:55"", ""product_id"": ""6587889c-1aaa-11eb-80fd-acde48001122"", ""user_id"": 459000, ""event"": ""buy"", ""extra_data"": {""city"": ""Springfield"", ""price"": 110.78999999999999}}"
"2020-05-11 21:09:12","6bf759be-1aaa-11eb-be5a-acde48001122",464050,"search","Nashville",\N,"penne","{""date"": ""2020-05-11 21:09:12"", ""product_id"": ""6bf759be-1aaa-11eb-be5a-acde48001122"", ""user_id"": 464050, ""event"": ""search"", ""extra_data"": {""city"": ""Nashville"", ""term"": ""penne""}}"
"2020-05-11 21:09:19","65559d46-1aaa-11eb-be61-acde48001122",11350,"add_item_to_cart","Saint Paul",\N,\N,"{""date"": ""2020-05-11 21:09:19"", ""product_id"": ""65559d46-1aaa-11eb-be61-acde48001122"", ""user_id"": 11350, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Saint Paul""}}"
"2020-05-11 21:09:29","6ab9ea1c-1aaa-11eb-80e8-acde48001122",476993,"add_item_to_cart","Austin",\N,\N,"{""date"": ""2020-05-11 21:09:29"", ""product_id"": ""6ab9ea1c-1aaa-11eb-80e8-acde48001122"", ""user_id"": 476993, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Austin""}}"
"2020-05-11 21:09:31","69e8f812-1aaa-11eb-8d3f-acde48001122",174089,"search","Annapolis",\N,"e","{""date"": ""2020-05-11 21:09:31"", ""product_id"": ""69e8f812-1aaa-11eb-8d3f-acde48001122"", ""user_id"": 174089, ""event"": ""search"", ""extra_data"": {""city"": ""Annapolis"", ""term"": ""e""}}"
"2020-05-11 21:09:54","6c113a46-1aaa-11eb-a04b-acde48001122",148822,"remove_item_from_cart","Raleigh",\N,\N,"{""date"": ""2020-05-11 21:09:54"", ""product_id"": ""6c113a46-1aaa-11eb-a04b-acde48001122"", ""user_id"": 148822, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Raleigh""}}"
"2020-05-11 21:09:55","63159434-1aaa-11eb-a505-acde48001122",767872,"add_item_to_cart","Harrisburg",\N,\N,"{""date"": ""2020-05-11 21:09:55"", ""product_id"": ""63159434-1aaa-11eb-a505-acde48001122"", ""user_id"": 767872, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Harrisburg""}}"
"2020-05-11 21:09:55","6745dbe8-1aaa-11eb-a48b-acde48001122",59829,"buy","Albany",\N,\N,"{""date"": ""2020-05-11 21:09:55"", ""product_id"": ""6745dbe8-1aaa-11eb-a48b-acde48001122"", ""user_id"": 59829, ""event"": ""buy"", ""extra_data"": {""city"": ""Albany"", ""price"": 77.95}}"
"2020-05-11 21:09:59","6a251694-1aaa-11eb-8a11-acde48001122",836644,"buy","Tallahassee",\N,\N,"{""date"": ""2020-05-11 21:09:59"", ""product_id"": ""6a251694-1aaa-11eb-8a11-acde48001122"", ""user_id"": 836644, ""event"": ""buy"", ""extra_data"": {""city"": ""Tallahassee"", ""price"": 44.15}}"
"2020-05-11 21:10:02","6abaa6f0-1aaa-11eb-8ef2-acde48001122",276396,"search","Annapolis",\N,"beats","{""date"": ""2020-05-11 21:10:02"", ""product_id"": ""6abaa6f0-1aaa-11eb-8ef2-acde48001122"", ""user_id"": 276396, ""event"": ""search"", ""extra_data"": {""city"": ""Annapolis"", ""term"": ""beats""}}"
"2020-05-11 21:10:23","6c2452e8-1aaa-11eb-9ad6-acde48001122",234726,"remove_item_from_cart","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:10:23"", ""product_id"": ""6c2452e8-1aaa-11eb-9ad6-acde48001122"", ""user_id"": 234726, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:10:43","65dc710c-1aaa-11eb-b4d3-acde48001122",283055,"add_item_to_cart","Austin",\N,\N,"{""date"": ""2020-05-11 21:10:43"", ""product_id"": ""65dc710c-1aaa-11eb-b4d3-acde48001122"", ""user_id"": 283055, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Austin""}}"
"2020-05-11 21:11:21","6550bd3a-1aaa-11eb-93e5-acde48001122",832011,"search","Atlanta",\N,"john","{""date"": ""2020-05-11 21:11:21"", ""product_id"": ""6550bd3a-1aaa-11eb-93e5-acde48001122"", ""user_id"": 832011, ""event"": ""search"", ""extra_data"": {""city"": ""Atlanta"", ""term"": ""john""}}"
"2020-05-11 21:11:43","6b92e68c-1aaa-11eb-b557-acde48001122",480570,"search","Oklahoma City",\N,"macbeth","{""date"": ""2020-05-11 21:11:43"", ""product_id"": ""6b92e68c-1aaa-11eb-b557-acde48001122"", ""user_id"": 480570, ""event"": ""search"", ""extra_data"": {""city"": ""Oklahoma City"", ""term"": ""macbeth""}}"
"2020-05-11 21:11:47","681af792-1aaa-11eb-8f6f-acde48001122",879741,"add_item_to_cart","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:11:47"", ""product_id"": ""681af792-1aaa-11eb-8f6f-acde48001122"", ""user_id"": 879741, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:12:02","6b42b7e8-1aaa-11eb-8244-acde48001122",958538,"add_item_to_cart","Lansing",\N,\N,"{""date"": ""2020-05-11 21:12:02"", ""product_id"": ""6b42b7e8-1aaa-11eb-8244-acde48001122"", ""user_id"": 958538, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Lansing""}}"
"2020-05-11 21:12:04","6bf26d6e-1aaa-11eb-9cdd-acde48001122",524396,"search","Raleigh",\N,"65020","{""date"": ""2020-05-11 21:12:04"", ""product_id"": ""6bf26d6e-1aaa-11eb-9cdd-acde48001122"", ""user_id"": 524396, ""event"": ""search"", ""extra_data"": {""city"": ""Raleigh"", ""term"": ""65020""}}"
"2020-05-11 21:12:08","6a612e2c-1aaa-11eb-b4c0-acde48001122",151248,"add_item_to_cart","Springfield",\N,\N,"{""date"": ""2020-05-11 21:12:08"", ""product_id"": ""6a612e2c-1aaa-11eb-b4c0-acde48001122"", ""user_id"": 151248, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Springfield""}}"
"2020-05-11 21:12:15","68e4bd3e-1aaa-11eb-aba3-acde48001122",888700,"remove_item_from_cart","Charleston",\N,\N,"{""date"": ""2020-05-11 21:12:15"", ""product_id"": ""68e4bd3e-1aaa-11eb-aba3-acde48001122"", ""user_id"": 888700, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Charleston""}}"
"2020-05-11 21:12:41","6022f2d8-1aaa-11eb-ac74-acde48001122",547066,"remove_item_from_cart","Austin",\N,\N,"{""date"": ""2020-05-11 21:12:41"", ""product_id"": ""6022f2d8-1aaa-11eb-ac74-acde48001122"", ""user_id"": 547066, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Austin""}}"
"2020-05-11 21:12:49","68abd4a6-1aaa-11eb-a23c-acde48001122",394086,"search","Sacramento",\N,"impact","{""date"": ""2020-05-11 21:12:49"", ""product_id"": ""68abd4a6-1aaa-11eb-a23c-acde48001122"", ""user_id"": 394086, ""event"": ""search"", ""extra_data"": {""city"": ""Sacramento"", ""term"": ""impact""}}"
"2020-05-11 21:14:14","60692ee2-1aaa-11eb-a196-acde48001122",781401,"search","Denver",\N,"you","{""date"": ""2020-05-11 21:14:14"", ""product_id"": ""60692ee2-1aaa-11eb-a196-acde48001122"", ""user_id"": 781401, ""event"": ""search"", ""extra_data"": {""city"": ""Denver"", ""term"": ""you""}}"
"2020-05-11 21:14:19","6691e6cc-1aaa-11eb-bcbd-acde48001122",990548,"add_item_to_cart","Phoenix",\N,\N,"{""date"": ""2020-05-11 21:14:19"", ""product_id"": ""6691e6cc-1aaa-11eb-bcbd-acde48001122"", ""user_id"": 990548, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Phoenix""}}"
"2020-05-11 21:14:20","62d9be30-1aaa-11eb-8b1f-acde48001122",206146,"view","Tallahassee",\N,\N,"{""date"": ""2020-05-11 21:14:20"", ""product_id"": ""62d9be30-1aaa-11eb-8b1f-acde48001122"", ""user_id"": 206146, ""event"": ""view"", ""extra_data"": {""city"": ""Tallahassee""}}"
"2020-05-11 21:14:30","6a922fe2-1aaa-11eb-8ab1-acde48001122",589175,"add_item_to_cart","Harrisburg",\N,\N,"{""date"": ""2020-05-11 21:14:30"", ""product_id"": ""6a922fe2-1aaa-11eb-8ab1-acde48001122"", ""user_id"": 589175, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Harrisburg""}}"
"2020-05-11 21:14:34","64f3203a-1aaa-11eb-941e-acde48001122",20354,"view","Austin",\N,\N,"{""date"": ""2020-05-11 21:14:34"", ""product_id"": ""64f3203a-1aaa-11eb-941e-acde48001122"", ""user_id"": 20354, ""event"": ""view"", ""extra_data"": {""city"": ""Austin""}}"
"2020-05-11 21:14:34","6b5023d8-1aaa-11eb-9e8b-acde48001122",261201,"add_item_to_cart","Albany",\N,\N,"{""date"": ""2020-05-11 21:14:34"", ""product_id"": ""6b5023d8-1aaa-11eb-9e8b-acde48001122"", ""user_id"": 261201, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Albany""}}"
"2020-05-11 21:14:46","6a9019ee-1aaa-11eb-aa4c-acde48001122",716432,"view","Phoenix",\N,\N,"{""date"": ""2020-05-11 21:14:46"", ""product_id"": ""6a9019ee-1aaa-11eb-aa4c-acde48001122"", ""user_id"": 716432, ""event"": ""view"", ""extra_data"": {""city"": ""Phoenix""}}"
"2020-05-11 21:15:05","6b359dec-1aaa-11eb-b5d0-acde48001122",573800,"remove_item_from_cart","Montpelier",\N,\N,"{""date"": ""2020-05-11 21:15:05"", ""product_id"": ""6b359dec-1aaa-11eb-b5d0-acde48001122"", ""user_id"": 573800, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Montpelier""}}"
"2020-05-11 21:15:46","61f48e78-1aaa-11eb-8f5b-acde48001122",434089,"view","Annapolis",\N,\N,"{""date"": ""2020-05-11 21:15:46"", ""product_id"": ""61f48e78-1aaa-11eb-8f5b-acde48001122"", ""user_id"": 434089, ""event"": ""view"", ""extra_data"": {""city"": ""Annapolis""}}"
"2020-05-11 21:16:40","6b7517cc-1aaa-11eb-bcf6-acde48001122",959222,"search","Jefferson City",\N,"strangers","{""date"": ""2020-05-11 21:16:40"", ""product_id"": ""6b7517cc-1aaa-11eb-bcf6-acde48001122"", ""user_id"": 959222, ""event"": ""search"", ""extra_data"": {""city"": ""Jefferson City"", ""term"": ""strangers""}}"
"2020-05-11 21:16:41","5eb270f4-1aaa-11eb-b978-acde48001122",391184,"buy","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:16:41"", ""product_id"": ""5eb270f4-1aaa-11eb-b978-acde48001122"", ""user_id"": 391184, ""event"": ""buy"", ""extra_data"": {""city"": ""Sacramento"", ""price"": 0.95}}"
"2020-05-11 21:16:52","692a5e48-1aaa-11eb-bdd6-acde48001122",716714,"remove_item_from_cart","Trenton",\N,\N,"{""date"": ""2020-05-11 21:16:52"", ""product_id"": ""692a5e48-1aaa-11eb-bdd6-acde48001122"", ""user_id"": 716714, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Trenton""}}"
"2020-05-11 21:16:58","65fbadc6-1aaa-11eb-ae95-acde48001122",543039,"buy","Raleigh",\N,\N,"{""date"": ""2020-05-11 21:16:58"", ""product_id"": ""65fbadc6-1aaa-11eb-ae95-acde48001122"", ""user_id"": 543039, ""event"": ""buy"", ""extra_data"": {""city"": ""Raleigh"", ""price"": 22.89}}"
"2020-05-11 21:17:43","69810fe8-1aaa-11eb-8a0b-acde48001122",852364,"view","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:17:43"", ""product_id"": ""69810fe8-1aaa-11eb-8a0b-acde48001122"", ""user_id"": 852364, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:17:44","5d133742-1aaa-11eb-9177-acde48001122",352979,"add_item_to_cart","Topeka",\N,\N,"{""date"": ""2020-05-11 21:17:44"", ""product_id"": ""5d133742-1aaa-11eb-9177-acde48001122"", ""user_id"": 352979, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Topeka""}}"
"2020-05-11 21:18:02","67497674-1aaa-11eb-b77b-acde48001122",245866,"view","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:18:02"", ""product_id"": ""67497674-1aaa-11eb-b77b-acde48001122"", ""user_id"": 245866, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:18:07","6b0e36d0-1aaa-11eb-82ff-acde48001122",511958,"remove_item_from_cart","Tallahassee",\N,\N,"{""date"": ""2020-05-11 21:18:07"", ""product_id"": ""6b0e36d0-1aaa-11eb-82ff-acde48001122"", ""user_id"": 511958, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Tallahassee""}}"
"2020-05-11 21:18:38","67802dca-1aaa-11eb-b506-acde48001122",536585,"view","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:18:38"", ""product_id"": ""67802dca-1aaa-11eb-b506-acde48001122"", ""user_id"": 536585, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:18:38","68ef2648-1aaa-11eb-8d2e-acde48001122",306016,"buy","Austin",132.5,\N,"{""date"": ""2020-05-11 21:18:38"", ""product_id"": ""68ef2648-1aaa-11eb-8d2e-acde48001122"", ""user_id"": 306016, ""event"": ""buy"", ""extra_data"": {""city"": ""Austin"", ""price"": 132.5}}"
"2020-05-11 21:19:16","6bb8b524-1aaa-11eb-8c46-acde48001122",694181,"add_item_to_cart","Albany",\N,\N,"{""date"": ""2020-05-11 21:19:16"", ""product_id"": ""6bb8b524-1aaa-11eb-8c46-acde48001122"", ""user_id"": 694181, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Albany""}}"
"2020-05-11 21:19:31","68bbf96c-1aaa-11eb-81cc-acde48001122",147494,"remove_item_from_cart","Columbia",\N,\N,"{""date"": ""2020-05-11 21:19:31"", ""product_id"": ""68bbf96c-1aaa-11eb-81cc-acde48001122"", ""user_id"": 147494, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Columbia""}}"
"2020-05-11 21:19:41","69b3bf30-1aaa-11eb-aa38-acde48001122",825619,"add_item_to_cart","Salem",\N,\N,"{""date"": ""2020-05-11 21:19:41"", ""product_id"": ""69b3bf30-1aaa-11eb-aa38-acde48001122"", ""user_id"": 825619, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Salem""}}"
"2020-05-11 21:20:03","6b9381d2-1aaa-11eb-892e-acde48001122",685224,"buy","Juneau",\N,\N,"{""date"": ""2020-05-11 21:20:03"", ""product_id"": ""6b9381d2-1aaa-11eb-892e-acde48001122"", ""user_id"": 685224, ""event"": ""buy"", ""extra_data"": {""city"": ""Juneau"", ""price"": 22.55}}"
"2020-05-11 21:20:35","67807fa8-1aaa-11eb-ad47-acde48001122",429357,"remove_item_from_cart","Sacramento",\N,\N,"{""date"": ""2020-05-11 21:20:35"", ""product_id"": ""67807fa8-1aaa-11eb-ad47-acde48001122"", ""user_id"": 429357, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-11 21:22:05","68588aa8-1aaa-11eb-8771-acde48001122",968029,"search","Raleigh",\N,"2008","{""date"": ""2020-05-11 21:22:05"", ""product_id"": ""68588aa8-1aaa-11eb-8771-acde48001122"", ""user_id"": 968029, ""event"": ""search"", ""extra_data"": {""city"": ""Raleigh"", ""term"": ""2008""}}"
"2020-05-11 21:22:54","69d9c07a-1aaa-11eb-ab2f-acde48001122",678803,"search","Concord",\N,"fourmost","{""date"": ""2020-05-11 21:22:54"", ""product_id"": ""69d9c07a-1aaa-11eb-ab2f-acde48001122"", ""user_id"": 678803, ""event"": ""search"", ""extra_data"": {""city"": ""Concord"", ""term"": ""fourmost""}}"
"2020-05-11 21:22:56","6b687c08-1aaa-11eb-8bee-acde48001122",160264,"remove_item_from_cart","Atlanta",\N,\N,"{""date"": ""2020-05-11 21:22:56"", ""product_id"": ""6b687c08-1aaa-11eb-8bee-acde48001122"", ""user_id"": 160264, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Atlanta""}}"
"2020-05-11 21:23:06","63f806c8-1aaa-11eb-8944-acde48001122",819370,"search","Springfield",\N,"zvezda","{""date"": ""2020-05-11 21:23:06"", ""product_id"": ""63f806c8-1aaa-11eb-8944-acde48001122"", ""user_id"": 819370, ""event"": ""search"", ""extra_data"": {""city"": ""Springfield"", ""term"": ""zvezda""}}"
"2020-05-11 21:23:39","6c067214-1aaa-11eb-a1d1-acde48001122",526911,"buy","Austin",44.25,\N,"{""date"": ""2020-05-11 21:23:39"", ""product_id"": ""6c067214-1aaa-11eb-a1d1-acde48001122"", ""user_id"": 526911, ""event"": ""buy"", ""extra_data"": {""city"": ""Austin"", ""price"": 44.25}}"
"2020-05-11 21:23:57","66a4a71e-1aaa-11eb-9846-acde48001122",301984,"search","Springfield",\N,"myth","{""date"": ""2020-05-11 21:23:57"", ""product_id"": ""66a4a71e-1aaa-11eb-9846-acde48001122"", ""user_id"": 301984, ""event"": ""search"", ""extra_data"": {""city"": ""Springfield"", ""term"": ""myth""}}"
"2020-05-11 21:24:19","63185a8c-1aaa-11eb-86b5-acde48001122",157393,"buy","Trenton",\N,\N,"{""date"": ""2020-05-11 21:24:19"", ""product_id"": ""63185a8c-1aaa-11eb-86b5-acde48001122"", ""user_id"": 157393, ""event"": ""buy"", ""extra_data"": {""city"": ""Trenton"", ""price"": 154.95}}"
